insCode,instrumentID,cValMne,lVal18,cSocCSAC,lVal18AFC,lVal30,cIsin,lastDate,flow,lSoc30,status_code,group_code,market_type_code,cComVal,cSecVal,cSoSecVal,yVal
12066101019489029,IRR3ZAGZ0101,ZAGX1,Zangan Industry-R,ZAGZ,زنگانح,ح. صنعت روی زنگان,IRR3ZAGZ0102,20220418,2,صنعت روی زنگان,A,1Z,NO,1,27,2720,403
12088545433107773,IRR1IKCO0101,IKCX1,Iran Khodro-R,IKCO,خودروح,ح . ایران  خودرو,IRR1IKCO0100,20171213,1,ایران  خودرو,A,N2,NO,5,34,3410,400
12089903491411130,IRO6MSKZ9881,MZ111,Mortgage Right9808,MSKZ,تسه9808,امتیاز تسهیلات مسکن آبان98,IRO6MSKZ9882,20230717,2,بانک مسکن,A,M1,NO,4,59,5910,307
12098305247593017,IRB4SO0303C1,O03Q1,SOV.GMR102SP250301,SO03,اراد102,مرابحه عام دولت102-ش.خ031211,IRB4SO0303C2,20230607,2,مرابحه عام دولت102-ش.خاص0312,A,17,NO,4,69,6945,706
12102661826147720,IRB3TB2798B1,TB271,TreasuryBill200204,TB27,اخزا620,اسنادخزانه-م20بودجه96-981115,IRB3TB2798B0,20180721,2,اسنادخزانه اسلامی-م20بودجه1396,A,I1,NO,4,69,6940,306
12230571636239922,IRR7ESHP0101,ESHX1,Ashtad Iran-R,ESHP,تشتادح,ح.صنایع تولیدی اشتاد ایران,IRR7ESHP0104,20210202,4,صنایع تولیدی اشتاد ایران,A,P1,NO,7,34,3430,404
12231544096052404,IRR1BALB0101,BABX1,Alborz Bimeh-R,BALB,البرزح,ح.بیمه البرز,IRR1BALB0103,20171213,1,بیمه البرز,A,N1,NO,1,66,6603,400
12285081244484140,IRO7IKVP0001,IKVP1,Iran Agri. Inv.,IKVP,کورزی,سرمایه گذاری کشاورزی ایران,IRO7IKVP0008,20230909,4,سرمایه گذاری کشاورزی ایران,A,C1,NO,7,01,0140,309
12303918642491681,IRO7ZNJP0001,ZNJP1,Zanjan Co.,ZNJP,زنجان,صنایع کشاورزی وکود زنجان,IRO7ZNJP0000,20230909,4,صنایع کشاورزی وکود زنجان,A,P1,NO,7,44,4412,309
12325948714115825,IRB4SG800171,G80Q1,SOV.GMR80.SP221004,SG80,اراد80,مرابحه عام دولت80-ش.خ010712,IRB4SG800175,20221212,2,مرابحه عام دولت80-ش.خاص0107,A,17,NO,4,69,6945,706
12329519546621752,IRO1CHDN0001,CHDN1,producing CHDN,CHDN,چدن,تولیدی چدن سازان,IRO1CHDN0009,20230909,1,تولیدی چدن سازان,A,N1,NO,1,28,2899,300
12331083953323969,IRX6X23T0006,X23T6,Index Group 23,IDXS,23-فراورده نفتی6,23-فراورده نفتی,IRX6X23T0001,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
12338753854555828,IRO3MSZ91101,MK281,Bank Maskan,MSKZ,تسه9110,امتیازتسهیلات مسکن دی ماه 91,IRO3MSZ91104,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
12364611634133528,IRO3MSZ90111,MK171,Bank Maskan,MSKZ,تسه9011,امتیاز تسهیلات مسکن بهمن ماه90,IRO3MSZ90114,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
12387472624849835,IRO1DOSE0001,DOSE1,Osvah Pharm.,DOSE,داسوه,داروسازی  اسوه,IRO1DOSE0003,20230909,1,داروسازی  اسوه,A,N2,NO,5,43,4323,300
12390706505809150,IRTKKIAN0001,KIAN1,Kian Gold ETF,KIAN,گوهر,صندوق سکه طلای کیان,IRTKKIAN0009,20220612,7,صندوق سکه طلای کیان,A,QS,NO,4,68,6811,380
12490072956930435,IRO3ISMZ0001,ISMZ1,Inv. Srv. of CSPF,ISMZ,مدیریت,س. و خدمات مدیریت صند. ب کشوری,IRO3ISMZ0003,20230909,2,س. و خدمات مدیریت صند. ب کشوری,A,1Z,NO,1,56,5699,303
12516694598681937,IRB4SG120261,G12Q1,SOV.GMR12.SP230916,SG12,اراد12,مرابحه عام دولت1-ش.خ ملت0206,IRB4SG120269,20230607,2,مرابحه عام دولت1-ش.خاص ملت,A,17,NO,4,69,6945,706
12638840758449459,IRO3PKSH0001,PKSH1,Pakhsh Alborz,PKSH,پخش,پخش البرز,IRO3PKSH0008,20230909,2,پخش البرز,A,Z1,NO,3,43,4399,303
12639781184165880,IRR1DADE0101,DADX1,DPI-R,DADE,مدارانح,ح . داده پردازی ایران,IRR1DADE0108,20220413,1,داده پردازی ایران,A,N2,NO,5,72,7200,400
12640914468677503,IRB3DZ010431,DZ1Q1,Diesel MRB 250621,DZ01,دیزل04,مرابحه بهمن دیزل14040331,IRB3DZ010432,20230607,2,مرابحه بهمن دیزل14040331,A,17,NO,4,69,6911,306
12660940572636629,IRR3HPRZ0101,HPRX1,Parsian Oil&Gas-R,HPRZ,حپارساح,ح .توسعه حمل ونقل ریلی پارسیان,IRR3HPRZ0104,20220418,2,توسعه حمل و نقل ریلی پارسیان,A,1Z,NO,1,60,6010,403
12746730665870442,IRO3BHPZ0001,BHPZ1,Behpak Co.,BHPZ,بهپاک,صنعتی بهپاک,IRO3BHPZ0000,20230909,2,صنعتی بهپاک,A,Z1,NO,3,42,4214,303
12752224677923341,IRO1RIIR0001,RIIR1,Iran Casting,RIIR,خریخت,صنایع ریخته گری ایران,IRO1RIIR0002,20230909,1,صنایع ریخته گری ایران,A,N2,NO,5,34,3430,300
12777578088653944,IRO7HSIP0001,HSIP1,Hekmat Saba Ins,HSIP,وحکمت,بیمه حکمت صبا,IRO7HSIP0008,20230909,4,بیمه حکمت صبا,A,P1,NO,7,66,6611,309
12794184338378703,IRI3I0030001,I0031,weight loss,I003,ترازوی هوشمند,ترازوی رژیمی هوشمند,IRI3I0030002,20180721,2,ترازوی رژیمی هوشمند,A,Z1,NO,5,76,7611,903
12861919320832022,IRO5INAS0001,INAS1,Iran Nara,INAS,منارا,ایران نارا,IRO5INAS0009,20180721,2,ایران نارا,A,V1,NO,9,26,2620,313
12874072841236826,IRO1FSAZ0001,FSAZ1,GhaltakSaznSepahan,FSAZ,فسازان,غلتک سازان سپاهان,IRO1FSAZ0002,20230909,1,غلتک سازان سپاهان,A,N2,NO,5,27,2710,300
12879610711255378,IRB4O0230381,O0231,SOV.GMR122SP241028,O023,اراد122,مرابحه عام دولت122-ش.خ030807,IRB4O0230381,20230607,2,مرابحه عام دولت122-ش.خاص0308,A,17,NO,4,69,6945,706
12901875871456398,IRO7RAZP0001,RAZP1,Razi Leasing Co,RAZP,ولراز,لیزینگ رازی,IRO7RAZP0005,20230909,4,لیزینگ رازی,A,P1,NO,7,58,5891,309
12913156843322499,IRTKNAHL0001,NAHL1,Novira R. Gold ETF,NAHL,نهال,صندوق س. طلای سرخ نوویرا,IRTKNAHL0009,20230701,7,صندوق س. طلای سرخ نوویرا,A,QS,NO,4,68,6811,380
12950089213578221,IRO6MSKZ9991,MZ241,Mortgage Right9909,MSKZ,تسه9909,امتیاز تسهیلات مسکن آذر99,IRO6MSKZ9999,20230717,2,بانک مسکن,A,M1,NO,4,59,5910,307
12964716133621704,IRR1BHMN0101,BHMX1,Bahman Group-R,BHMN,خبهمنح,ح . گروه بهمن,IRR1BHMN0101,20171213,1,گروه بهمن,A,N1,NO,1,34,3410,400
12965822877128721,IRO7QAZP0001,QAZP1,Qazvin Const.,QAZP,ثقزوی,شرکت عمران و سازندگی قزوین,IRO7QAZP0006,20230909,4,شرکت عمران و سازندگی قزوین,A,P1,NO,7,70,7010,309
13010835010902276,IRR1MNSR0101,MNSX1,Nasir Machine-R,MNSR,خنصیرح,ح . مهندسی نصیرماشین,IRR1MNSR0100,20230111,1,مهندسی نصیرماشین,A,N1,NO,3,34,3430,400
13083555452743181,IRR1CHCH0101,CHCX1,Chin Chin-R,CHCH,غچینح,ح . کشت  و صنعت  چین  چین,IRR1CHCH0100,20171213,1,کشت  و صنعت  چین  چین,A,N2,NO,5,42,4249,400
13135145986505508,IRXZXINS0006,XINS6,IFB Insurance Indx,IDXS,بیمه فرابورس6,شاخص بیمه فرابورس,IRXZXINS0001,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
13205142633737582,IRR3TMMZ0101,TMMX1,TajaliMinesMetalsR,TMMZ,تجلیح,ح.تجلی توسعه معادن و فلزات,IRR3TMMZ0108,20220412,2,تجلی توسعه معادن و فلزات,A,Z1,NO,3,13,1399,403
13227300125161435,IRO1SSOF0001,SSOF1,Soufian Cement,SSOF,سصوفی,سیمان  صوفیان,IRO1SSOF0005,20230909,1,سیمان  صوفیان,A,N1,NO,1,53,5394,300
13235547361447092,IRO3PZGZ0001,PZGZ1,S*Zagros Petro.,PZGZ,زاگرس,پتروشیمی زاگرس,IRO3PZGZ0003,20230909,2,پتروشیمی زاگرس,A,Z1,NO,3,44,4411,303
13235969998952202,IRX6X13T0006,X13T6,Index Group 13,IDXS,13-کانه فلزی6,13-کانه فلزی,IRX6X13T0003,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
13243992182070788,IRO3RAPZ0001,RAPZ1,Rahavard PHARMA,RAPZ,درهآور,دارویی ره آورد تامین,IRO3RAPZ0009,20230909,2,دارویی ره آورد تامین,A,1Z,NO,1,43,4399,303
13281937213456378,IRO3RSKZ0001,RSKZ1,Rail Sair Kosar,RSKZ,حسیر,ریل سیر کوثر,IRO3RSKZ0004,20230909,2,ریل سیر کوثر,A,1Z,NO,1,60,6010,303
13308396407628501,IRR1MINO0101,MINX1,Pars Minoo-R,MINO,غپینوح,ح . پارس  مینو,IRR1MINO0105,20200929,1,پارس  مینو,A,N1,NO,1,42,4243,400
13308788562230031,IRB3TR010391,TR011,TreasuryBill241209,TR01,اخزا008,اسنادخزانه-م8بودجه00-030919,IRB3TR010392,20220906,2,اسنادخزانه اسلامی-م8بودجه1400,A,I1,NO,4,69,6940,306
13326481658514442,IRI3I0160001,I0161,Shoe Pads N.A.S.A,I016,تولید لایه کفش,لایی کفش بدون نیاز به بنزین,IRI3I0160007,20181007,2,لایی کفش بدون نیاز به بنزین,A,Z1,NO,5,76,7611,903
13374585544901408,IRB3SJ010631,SJ1Q1,SamanIJR270524,SJ01,سامان06,اجاره توسعه س. سامان14060303,IRB3SJ010633,20230814,2,توسعه سرمایه گذاری سامان,A,17,NO,4,69,6910,306
13391692397871251,IRB3TN010391,TN1Q1,Shastan.IJR241205,TN01,شستان03,اجاره تجاری شستان14030915,IRB3TN010396,20230607,2,سرمایه گذاری تجاری شستان,A,17,NO,4,69,6910,306
13393354143485328,IRO1OS070001,OS071,Tehran Inv.,OS07,وستهران,شرکت س استان تهران,IRO1OS070007,20230909,1,شرکت س استان تهران,A,N2,NO,5,56,5699,300
13461179188856487,IRR1BVMA0101,BVMX1,Bime Ma Co-R,BVMA,ماح,ح . بیمه  ما,IRR1BVMA0108,20211009,1,بیمه  ما,A,N1,NO,3,66,6603,400
13482565247432073,IRR1SINA0101,SINX1,Sina Tile-R,SINA,کساوهح,ح . صنایع  کاشی  وسرامیک  سینا,IRR1SINA0105,20171213,1,صنایع  کاشی  و سرامیک  سینا,A,N1,NO,3,49,4993,400
13611044044646901,IRO1BMEL0001,BMEL1,Mellat Insur.,BMEL,ملت,بیمه ملت,IRO1BMEL0004,20230909,1,بیمه ملت,A,N1,NO,1,66,6603,300
13628968289488697,IRR1FKHZ0101,FKHX1,Khouz. Steel-R,FKHZ,فخوزح,ح . فولاد خوزستان,IRR1FKHZ0105,20200823,1,فولاد خوزستان,A,N1,NO,1,27,2710,400
13666407494621646,IRT3FDKF0001,FDKF1,Faraz Darik ETF,FDKF,فراز,صندوق س.سهام فراز داریک-س,IRT3FDKF0008,20220906,2,صندوق س.سهام فراز داریک,A,T1,NO,4,68,6811,305
13666774088286918,IRO3Z0790001,Z0791,Tehran R. I.,Z079,بتهران-پذیره,بیمه اتکایی تهران رواک50%تا-پذ,IRO3Z0790007,20230115,2,بیمه اتکایی تهران رواک-پذیره,A,Z1,NO,5,66,6603,303
13778389952963406,IRR1PLKK0101,PLKX1,Plascokar Saipa-R,PLKK,پلاسکح,ح . پلاسکوکار,IRR1PLKK0104,20171213,1,پلاسکوکار,A,N2,NO,5,25,2520,400
13806982932031039,IRO6MELZ0061,TM381,Melli Mortgage2109,MELZ,تملی006,تسهیلات مسکن ب.ملی-شهریور1400,IRO6MELZ0068,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
13891373690607361,IRB4SR260091,R26Q1,SOV.MRB.SPCL211213,SR26,سلامت6,مرابحه سلامت6واجدشرایط خاص1400,IRB4SR260096,20221212,2,مرابحه سلامت6واجدشرایط خاص1400,A,17,NO,4,69,6945,706
13937270451301973,IRO1TSBE0001,TSBE1,S*Behshahr Inv.,TSBE,وبشهر,توسعه  صنایع  بهشهر(هلدینگ,IRO1TSBE0000,20230909,1,توسعه  صنایع  بهشهر(هلدینگ,A,N1,NO,1,42,4299,300
13960178787771882,IRB4SG980571,G98Q1,SOV.GMR98.SP261015,SG98,اراد98,مرابحه عام دولت98-ش.خ050723,IRB4SG980571,20230607,2,مرابحه عام دولت98-ش.خاص0507,A,17,NO,4,69,6945,706
14027767200567014,IRO6MSKZ9961,MZ211,Mortgage Right9906,MSKZ,تسه9906,امتیاز تسهیلات مسکن شهریور99,IRO6MSKZ9965,20230717,2,بانک مسکن,A,M1,NO,4,59,5910,307
14031158866706953,IRO1PRZZ0001,PRZZ1,Palayesh Naft,PRZZ,شراز,پالایش نفت شیراز,IRO1PRZZ0002,20230909,1,پالایش نفت شیراز,A,N2,NO,5,23,2320,300
14061767679814842,IRR7LOIP0101,LOIX1,Loghman Invest-R,LOIP,ولقمانح,ح . سرمایه گذاری لقمان,IRR7LOIP0108,20230704,4,سرمایه گذاری لقمان,A,P1,NO,7,56,5699,404
14073782708315535,IRO1NPRS0001,NPRS1,Pars Oil,NPRS,شنفت,نفت  پارس,IRO1NPRS0005,20230909,1,نفت  پارس,A,N1,NO,3,23,2320,300
14079693677610396,IRO1ASTC0001,ASTC1,Asiatech,ASTC,اسیاتک,انتقال داده های آسیاتک,IRO1ASTC0003,20230909,1,انتقال داده های آسیاتک,A,N2,NO,5,73,7310,300
14098803458396918,IRO3MSZ91011,MK191,Bank Maskan,MSKZ,تسه9101,امتیاز تسهیلات مسکن فروردین 91,IRO3MSZ91013,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
14117895006628578,IRB3MSHZ95C1,MSHQ1,Mahshahr Co.,MSHZ,ماشهر1,%مشارکت ماهشهرسه ماهه 20,IRB3MSHZ95C0,20230607,2,%مشارکت ماهشهرسه ماهه 20,A,17,NO,4,69,6921,306
14153483684603257,IRR1AMLH0101,AMLX1,Iran Amlah-R,AMLH,شاملاح,ح . معدنی  املاح   ایران,IRR1AMLH0104,20221129,1,معدنی  املاح   ایران,A,N2,NO,5,44,4411,400
14230681955555738,IRT1ARAM0001,ARAM1,Aram Mofid ETF,ARAM,آرام,صندوق س شاخصی آرام مفید,IRT1ARAM0002,20230227,1,صندوق س شاخصی آرام مفید,A,51,NO,4,68,6811,305
14231831499205396,IRO1SSNR0001,SSNR1,Neiriz Cement,SSNR,سنیر,سیمان  سفید نی ریز,IRO1SSNR0002,20230909,1,سیمان  سفیدنی ریز,A,N2,NO,5,53,5394,300
14272187704164673,IRR3GSMZ0101,GSMX1,Gheshm Marine-R,GSMZ,حقشمح,ح.دریایی و مهندسی کشتیرانی قشم,IRR3GSMZ0107,20180721,2,دریایی و مهندسی کشتیرانی قشم,A,Z1,NO,3,61,6120,403
14306042760194272,IRR7PFSP0101,PFSX1,Fasa Petro.-R,PFSP,فساح,ح. پتروشیمی فسا,IRR7PFSP0103,20220518,4,پتروشیمی فسا,A,P1,NO,7,44,4411,404
14312030900097668,IRO3PGPZ0001,PGPZ1,Pegah Golpayegan,PGPZ,غگلپا,شیر پاستوریزه پگاه گلپایگان,IRO3PGPZ0005,20230909,2,شیر پاستوریزه پگاه گلپایگان,A,1Z,NO,1,42,4220,303
14316127499745589,IRB3TR060481,TR061,TreasuryBill251117,TR06,اخزا102,اسناد خزانه-م2بودجه01-040826,IRB3TR060488,20221025,2,اسنادخزانه اسلامی-م2بودجه1401,A,I1,NO,4,69,6940,306
14318003495049441,IRR7KMOP0101,KMOX1,Iran Tele Fact.-R,KMOP,لکماح,ح.کارخانجات مخابراتی ایران,IRR7KMOP0103,20180721,4,کارخانجات مخابراتی ایران,A,P1,NO,7,32,3220,404
14364842601603807,IRR1KSHJ0101,KSHX1,IRI Marine Co.-R,KSHJ,حکشتیح,ح . کشتیرانی ج. ا. ا,IRR1KSHJ0100,20210530,1,کشتیرانی جمهوری اسلامی ایران,A,N2,NO,5,60,6003,400
14398278072324784,IRO1GHEG0001,GHEG1,Hegmatan Sugar,GHEG,قهکمت,قندهکمتان,IRO1GHEG0003,20230909,1,قندهکمتان,A,N2,NO,5,38,3842,300
14427168056799610,IRO1KZGZ0001,KZGZ1,Kimia Zanjan Co,KZGZ,کیمیا,ص. معدنی کیمیای زنجان گستران,IRO1KZGZ0000,20230909,1,ص. معدنی کیمیای زنجان گستران,A,N2,NO,5,27,2720,300
14433522880497810,IRB3PN010651,PN011,PBorna MRB 270724,PN01,پتروبرنا06,مرابحه پترو برنا کیش14060502,IRB3PN010655,20230724,2,مرابحه پترو برنا کیش060502,A,17,NO,4,69,6911,306
14617104402836487,IRO1SEIL0001,SEIL1,Ilam Cement,SEIL,سیلام,سیمان  ایلام,IRO1SEIL0001,20230909,1,سیمان  ایلام,A,N2,NO,5,53,5394,300
14651627750314021,IRX6X54T0006,X54T6,Index Group 54,IDXS,54-کانی غیرفلزی6,54-کانی غیرفلزی,IRX6X54T0003,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
14659267774417019,IRO3Z0660001,Z0661,Rail Gardesh Iran,Z066,حگردش-پذیره,ریل گردش ایرانیان-پذیره,IRO3Z0660002,20211206,2,ریل گردش ایرانیان-پذیره,A,Z1,NO,5,60,6010,303
14663058283318471,IRR3BGHZ0101,BGHX1,Baghmishe-R,BGHZ,ثباغح,ح.شهر سازی و خانه سازی باغمیشه,IRR3BGHZ0103,20220418,2,شهرسازی و خانه سازی باغمیشه,A,1Z,NO,1,70,7010,403
14744445176220774,IRO1BEKA0001,BEKA1,Behsaz K Tehran,BEKA,ثبهساز,بهساز کاشانه تهران,IRO1BEKA0009,20230909,1,بهساز کاشانه تهران,A,N1,NO,3,70,7010,300
14798249266057986,IRB4SM0698C1,SM6Q1,SOV.Mush6SPL200220,SM06,اشاد6,مشارکت دولتی6-شرایط خاص981201,IRB4SM0698C9,20221212,2,مشارکت دولتی6-مسکن-بودجه1394,A,17,NO,4,69,6920,706
14800142337291217,IRO3FAYZ0001,FAYZ1,Yazd Fold,FAYZ,فولای,صنایع فولاد آلیاژی یزد,IRO3FAYZ0002,20230909,2,صنایع فولاد آلیاژی یزد,A,1Z,NO,1,27,2710,303
14819787164502995,IRR1AYEG0101,AYEX1,Ayegh Plastic-R,AYEG,پردیسح,ح .  سرمایه گذاری پردیس,IRR1AYEG0100,20221225,1,سرمایه گذاری پردیس,A,N1,NO,1,56,5699,400
14825024264732797,IRO3MSZ95081,MK741,Mortgage Right9508,MSKZ,تسه9508,امتیاز تسهیلات مسکن آبانماه 95,IRO3MSZ95089,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
14865390259501860,IRR1CHAR0101,CHAX1,Charkheshgar-R,CHAR,خچرخشح,ح . چرخشگر,IRR1CHAR0100,20180904,1,چرخشگر,A,N1,NO,3,34,3430,400
14880127004206268,IRO7AIBP0001,AIBP1,Adak Ind. & BSNS,AIBP,وآداک,صنعت و تجارت آداک,IRO7AIBP0004,20230909,4,صنعت و تجارت آداک,A,C1,NO,7,56,5699,309
14916489896692147,IRO3MAHZ0001,MAHZ1,Malard AGRI&Husb,MAHZ,زملارد,کشاورزی و دامپروری ملارد شیر,IRO3MAHZ0004,20230909,2,کشاورزی و دامپروری ملارد شیر,A,1Z,NO,1,01,0140,303
14925348052932291,IRB3TB840231,TB841,TreasuryBill230606,TB84,اخزا909,اسنادخزانه-م9بودجه99-020316,IRB3TB840234,20220906,2,اسنادخزانه اسلامی-م9بودجه1399,A,I1,NO,4,69,6940,306
14957056743925737,IRO1LENT0001,LENT1,Iran Brake L.,LENT,خلنت,لنت  ترمزایران,IRO1LENT0003,20230909,1,لنت  ترمزایران,A,N2,NO,5,34,3430,300
14983273215576895,IRR1SURO0101,SURX1,Oroumiyeh Cem.-R,SURO,سارومح,ح . سیمان ارومیه,IRR1SURO0109,20221129,1,سیمان ارومیه,A,N1,NO,1,53,5394,400
14985138705106402,IRO7THDP0001,THDP1,Tehran Darou,THDP,دتهران,داروسازی  تهران  دارو,IRO7THDP0002,20230909,4,داروسازی  تهران  دارو,A,C1,NO,7,43,4323,309
15039949673085566,IRO1AYEG0001,AYEG1,Pardis Invsetment,AYEG,پردیس,سرمایه گذاری پردیس,IRO1AYEG0008,20230909,1,سرمایه گذاری پردیس,A,N1,NO,1,56,5699,300
15051250632990893,IRO3DIMZ0001,DIMZ1,Dizbad Breeder,DIMZ,دیزباد,مرغ مادر دیزباد,IRO3DIMZ0000,20230909,2,مرغ مادر دیزباد,A,Z1,NO,3,01,0141,303
15087647672146929,IRR3MECZ0101,MECX1,MelliAgroChemi-R,MECZ,شملیح,ح . ملی شیمی کشاورز,IRR3MECZ0107,20230215,2,ملی شیمی کشاورز,A,Z1,NO,3,44,4421,403
15090491830692116,IRT3VC070001,VC071,Partian VCF-VR,VC07,پارتین,ص.ج.پارتیان,IRT3VC070003,20230515,2,ص.س.جسورانه پارتیان,A,T1,NO,4,68,6815,305
15092520257063028,IRR3TAVZ0101,TAVX1,Taavon Ins-R,TAVZ,وتعاونح,ح . بیمه تعاون,IRR3TAVZ0101,20220607,2,بیمه تعاون,A,Z1,NO,3,66,6603,403
15124889255100138,IRT3VC010001,VC011,Rooyesh Lot VCF-VR,VC01,رویش,ص.س.جسورانه رویش لوتوس,IRT3VC010009,20230515,2,ص.س.جسورانه رویش لوتوس,A,T1,NO,4,68,6815,305
15224214406952218,IRR3IGCZ0101,IGCX1,Iran Gel.Capsule-R,IGCZ,دکپسولح,ح .تولید ژلاتین کپسول ایران,IRR3IGCZ0101,20220418,2,تولید ژلاتین کپسول ایران,A,1Z,NO,1,43,4399,403
15231094335720879,IRR3ASKZ0101,ASKX1,MelalCredit Inst-R,ASKZ,ومللح,ح . اعتباری ملل,IRR3ASKZ0105,20230124,2,اعتباری ملل,A,16,NO,3,57,5719,403
15259343650667588,IRO1GGAZ0001,GGAZ1,Ghazvin Sugar,GGAZ,قزوین,کارخانجات  قند قزوین,IRO1GGAZ0005,20230909,1,کارخانجات  قند قزوین,A,N2,NO,5,38,3842,300
15282093177363578,IRO7OECP0001,OECP1,Oil Engr. Constr,OECP,شساخت,مهندسی و ساختمان صنایع نفت,IRO7OECP0001,20230909,4,مهندسی و ساختمان صنایع نفت,A,P1,NO,7,11,1120,309
15374483986949695,IRO7PDHP0001,PDHP1,Dehdasht Petro.,PDHP,دهدشت,صنایع پتروشیمی دهدشت,IRO7PDHP0006,20230909,4,صنایع پتروشیمی دهدشت,A,P1,NO,7,44,4411,309
15382536693247714,IRR7BEGP0101,BEGX1,Behceram Granite-R,BEGP,کهرامح,ح.تولیدی گرانیت بهسرام,IRR7BEGP0104,20210914,4,تولیدی گرانیت بهسرام,A,C1,NO,7,49,4993,404
15386033251001077,IRR7LSDP0101,LSDX1,Sadid Pipe-R,LSDP,فسدیدح,ح.لوله وتجهیزات  سدید,IRR7LSDP0109,20190908,4,لوله وتجهیزات  سدید - ورشکسته,A,L1,NO,7,27,2710,404
15406006540387078,IRR1GBEH0101,GBEX1,Behshahr Group-R,GBEH,وصناح,ح .  گروه صنایع بهشهرایران,IRR1GBEH0100,20200929,1,گروه صنایع بهشهرایران,A,N1,NO,1,56,5699,400
